desc,number,voltage,source,srcBreak,srcName,mounting,siteNo,siteName,_predicate,geometry,latlon,lon,lat,size
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920044,HAMILTON 33KV/11KV S/STN,INTERSECTS,POINT (462415.253 307165.27),"(-1.0786789176244815, 52.65862480198273)",-1.0786789176244815,52.65862480198273,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920044,HAMILTON 33KV/11KV S/STN,INTERSECTS,POINT (462424.711 307162.12),"(-1.0785464453408034, 52.65859680235238)",-1.0785464453408034,52.65859680235238,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920037,SALUTATION 33/6.6KV S/STN 6.6KV/LV S/STN,INTERSECTS,POINT (461056.379 305788.385),"(-1.0990223310054656, 52.64640195504131)",-1.0990223310054656,52.64640195504131,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920037,SALUTATION 33/6.6KV S/STN 6.6KV/LV S/STN,INTERSECTS,POINT (461050.59500000003 305789.723),"(-1.0991108149035702, 52.646411617594545)",-1.0991108149035702,52.646411617594545,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920034,THURMASTON 33KV/11KV S/STN,INTERSECTS,POINT (461354.596 307765.45),"(-1.0942513639752847, 52.66413879445565)",-1.0942513639752847,52.66413879445565,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920034,THURMASTON 33KV/11KV S/STN,INTERSECTS,POINT (461345.72500000003 307766.824),"(-1.0943842347316113, 52.66414879951767)",-1.0943842347316113,52.66414879951767,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,910049,REGENT STREET MELTON 33KV/11KV S/STN,INTERSECTS,POINT (475695.063 319027.471),"(-0.8796544650946302, 52.76355090400399)",-0.8796544650946302,52.76355090400399,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,910049,REGENT STREET MELTON 33KV/11KV S/STN,INTERSECTS,POINT (475706.406 319030.42100000003),"(-0.8794907891945204, 52.763576328376274)",-0.8794907891945204,52.763576328376274,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920042,THURNBY 33/11KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (464210.105 304525.152),"(-1.052657959409671, 52.63468603911291)",-1.052657959409671,52.63468603911291,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920042,THURNBY 33/11KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (464209.996 304533.46),"(-1.0526711805131517, 52.63475806514403)",-1.0526711805131517,52.63475806514403,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920038,STONEYGATE 33/6.6KV S/STN,INTERSECTS,POINT (460931.76300000004 302396.212),"(-1.1014941998722019, 52.61592658273813)",-1.1014941998722019,52.61592658273813,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920038,STONEYGATE 33/6.6KV S/STN,INTERSECTS,POINT (460934.126 302392.887),"(-1.101450632289546, 52.615890292215674)",-1.101450632289546,52.615890292215674,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880036,COTGRAVE 33KV/11KV S/STN,INTERSECTS,POINT (465239.63 336701.467),"(-1.0310552641674737, 52.923768618050225)",-1.0310552641674737,52.923768618050225,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880036,COTGRAVE 33KV/11KV S/STN,INTERSECTS,POINT (465268.069 336687.358),"(-1.0306267840527605, 52.923639269181514)",-1.0306267840527605,52.923639269181514,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,883330,WILLOUGHBY STOR 33KV GENERATION 33KV/11K,INTERSECTS,POINT (462655.917 325776.882),"(-1.0715838320138107, 52.82587993497976)",-1.0715838320138107,52.82587993497976,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880006,WILLOUGHBY 33KV/11KV S/STN,INTERSECTS,POINT (462713.213 325777.743),"(-1.0707229899586455, 52.825882190549265)",-1.0707229899586455,52.825882190549265,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880006,WILLOUGHBY 33KV/11KV S/STN,INTERSECTS,POINT (462704.87700000004 325772.13300000003),"(-1.0708574976519984, 52.82583829444872)",-1.0708574976519984,52.82583829444872,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880033,KEYWORTH 33KV/11KV S/STN,INTERSECTS,POINT (462033.266 330567.958),"(-1.0799038342375815, 52.869014394293565)",-1.0799038342375815,52.869014394293565,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880033,KEYWORTH 33KV/11KV S/STN,INTERSECTS,POINT (462030.153 330557.124),"(-1.079950296090558, 52.868924857395626)",-1.079950296090558,52.868924857395626,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880039,BINGHAM 33KV/11KV S/STN,INTERSECTS,POINT (470945.579 339564.669),"(-0.945571847397293, 52.94877838212801)",-0.945571847397293,52.94877838212801,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880039,BINGHAM 33KV/11KV S/STN,INTERSECTS,POINT (470943.768 339557.994),"(-0.9456031375335859, 52.94871573206568)",-0.9456031375335859,52.94871573206568,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880034,GEDLING 33/11KV S/STN,INTERSECTS,POINT (461126.3 343471.109),"(-1.0909502063279277, 52.985101024486475)",-1.0909502063279277,52.985101024486475,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880034,GEDLING 33/11KV S/STN,INTERSECTS,POINT (461116.58400000003 343448.243),"(-1.091103478115957, 52.984895437532245)",-1.091103478115957,52.984895437532245,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,690070,BOWBRIDGE GENERATION STOR 33KV,INTERSECTS,POINT (479953.455 351074.795),"(-0.808691851342862, 53.05095682852392)",-0.808691851342862,53.05095682852392,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880038,SIBTHORPE 33KV/11KV S/STN,INTERSECTS,POINT (475578.39400000003 345274.874),"(-0.8753015356264789, 52.99946536041845)",-0.8753015356264789,52.99946536041845,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880037,CAYTHORPE 33/11KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (467776.914 345950.46),"(-0.9913925915888392, 53.006583434370434)",-0.9913925915888392,53.006583434370434,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880037,CAYTHORPE 33/11KV S/STN 33KV/11KV S/STN,INTERSECTS,POINT (467747.66000000003 345979.637),"(-0.9918186296498923, 53.006847742758254)",-0.9918186296498923,53.006847742758254,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880035,COLWICK 33KV/11KV S/STN,INTERSECTS,POINT (461867.525 340734.695),"(-1.0804364269757536, 52.960415870673174)",-1.0804364269757536,52.960415870673174,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,880035,COLWICK 33KV/11KV S/STN,INTERSECTS,POINT (461872.158 340729.596),"(-1.080362956021435, 52.96037035470837)",-1.080362956021435,52.96037035470837,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890062,WOODBECK 33KV/11KV S/STN,INTERSECTS,POINT (477807.231 378465.51300000004),"(-0.834045043624255, 53.29743719860667)",-0.834045043624255,53.29743719860667,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,898181,STONISH HILL WINDFARM 33KV/11KV S/STN,INTERSECTS,POINT (466177.87200000003 362038.018),"(-1.0119139253408223, 53.151377377087464)",-1.0119139253408223,53.151377377087464,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,898326,BILSTHORPE SOLAR 33KV/11KV S/STN,INTERSECTS,POINT (465818.969 361162.00800000003),"(-1.0174608470313575, 53.143548622266906)",-1.0174608470313575,53.143548622266906,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,890057,NORTH WHEATLEY 33KV/11KV S/STN,INTERSECTS,POINT (474452.586 386672.708),"(-0.8824467773401238, 53.37167434441257)",-0.8824467773401238,53.37167434441257,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,910056,EMPINGHAM 33/11KV S/STN,INTERSECTS,POINT (495079.199 308083.077),"(-0.5956337334080296, 52.662138888655996)",-0.5956337334080296,52.662138888655996,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,910056,EMPINGHAM 33/11KV S/STN,INTERSECTS,POINT (495088.598 308089.846),"(-0.5954989778844368, 52.66219123419682)",-0.5954989778844368,52.66219123419682,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (480159.374 351012.16000000003),"(-0.8056348235648307, 53.05036882603277)",-0.8056348235648307,53.05036882603277,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (480171.934 351009.641),"(-0.8054565948942388, 53.05034006803629)",-0.8054565948942388,53.05034006803629,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,910037,WESTBOROUGH 33KV/11KV S/STN,INTERSECTS,POINT (484763.45900000003 344961.634),"(-0.7385570021761028, 52.99527975189363)",-0.7385570021761028,52.99527975189363,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900024,NEWARK JUNCTION 33KV/11KV S/STN,INTERSECTS,POINT (480574.61 354123.771),"(-0.7986677612160835, 53.07826537737991)",-0.7986677612160835,53.07826537737991,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900024,NEWARK JUNCTION 33KV/11KV S/STN,INTERSECTS,POINT (480569.65400000004 354119.837),"(-0.7987433822837708, 53.07823018224658)",-0.7987433822837708,53.07823018224658,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900011,FERNWOOD 33KV/11KV S/STN,INTERSECTS,POINT (482089.348 350136.659),"(-0.7770728949191785, 53.042203762021664)",-0.7770728949191785,53.042203762021664,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900011,FERNWOOD 33KV/11KV S/STN,INTERSECTS,POINT (482088.88800000004 350148.876),"(-0.7770847547840659, 53.04231175990797)",-0.7770847547840659,53.04231175990797,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900025,SWINDERBY 33KV/11KV S/STN,INTERSECTS,POINT (486133.614 364135.715),"(-0.7130222449831485, 53.16737408024388)",-0.7130222449831485,53.16737408024388,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900029,NORTH HYKEHAM 33KV/11KV S/STN,INTERSECTS,POINT (493675.027 367058.555),"(-0.5993841255545749, 53.19236890571733)",-0.5993841255545749,53.19236890571733,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900032,ANDERSON LANE LINCOLN 33/11KV S/STN,INTERSECTS,POINT (497589.335 372722.14),"(-0.5390913971067136, 53.2425623385273)",-0.5390913971067136,53.2425623385273,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900031,RUSTON & HORNSBY 33KV/6.6KV S/STN,INTERSECTS,POINT (496732.016 370765.241),"(-0.5525222991414744, 53.225133487458876)",-0.5525222991414744,53.225133487458876,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900009,BEEVOR STREET 33/11KV S/STN,INTERSECTS,POINT (496728.571 370784.781),"(-0.5525764366875905, 53.225304947904334)",-0.5525764366875905,53.225304947904334,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900009,BEEVOR STREET 33/11KV S/STN,INTERSECTS,POINT (496719.64400000003 370789.419),"(-0.5527096850663283, 53.225351514111836)",-0.5527096850663283,53.225351514111836,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900031,RUSTON & HORNSBY 33KV/6.6KV S/STN,INTERSECTS,POINT (496741.79000000004 370774.808),"(-0.5523848090992014, 53.22521272436818)",-0.5523848090992014,53.22521272436818,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900030,ROOKERY LANE LINCOLN 33/11KV S/STN,INTERSECTS,POINT (496182.639 369101.107),"(-0.561258940581696, 53.21028051731978)",-0.561258940581696,53.21028051731978,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900030,ROOKERY LANE LINCOLN 33/11KV S/STN,INTERSECTS,POINT (496169.45 369104.905),"(-0.5614526283130963, 53.21030982441997)",-0.5614526283130963,53.21030982441997,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900028,DODDINGTON PARK 33KV/11KV S/STN,INTERSECTS,POINT (492564.558 368551.744),"(-0.6155753672067389, 53.205979601511515)",-0.6155753672067389,53.205979601511515,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900028,DODDINGTON PARK 33KV/11KV S/STN,INTERSECTS,POINT (492556.8 368554.712),"(-0.6156942373613206, 53.20600795115495)",-0.6156942373613206,53.20600795115495,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,904540,EFW PAVING WAY 33KV SW STN,INTERSECTS,POINT (493046.409 367755.60000000003),"(-0.6085927966730282, 53.19874255525612)",-0.6085927966730282,53.19874255525612,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,900025,SWINDERBY 33KV/11KV S/STN,INTERSECTS,POINT (486136.658 364129.666),"(-0.7129789945561488, 53.167319675714154)",-0.7129789945561488,53.167319675714154,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (498972.316 371242.391),"(-0.5188338703992461, 53.22900767689746)",-0.5188338703992461,53.22900767689746,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600173,MERLINS BRIDGE 33KV/11KV S/STN,INTERSECTS,POINT (194805.89800000002 214549.702),"(-4.976828812070284, 51.79185832914715)",-4.976828812070284,51.79185832914715,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600173,MERLINS BRIDGE 33KV/11KV S/STN,INTERSECTS,POINT (194807.7 214549.711),"(-4.9767998533429445, 51.7918590629905)",-4.9767998533429445,51.7918590629905,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600014,GOLDEN HILL GRID 132/11KV S/STN,INTERSECTS,POINT (199079 202362),"(-4.907901858667529, 51.68397740772791)",-4.907901858667529,51.68397740772791,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600014,GOLDEN HILL GRID 132/11KV S/STN,INTERSECTS,POINT (199077.75 202362),"(-4.907930750306814, 51.68397669190372)",-4.907930750306814,51.68397669190372,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600014,GOLDEN HILL GRID 132/11KV S/STN,INTERSECTS,POINT (199079.75 202363.5),"(-4.907902434452179, 51.68398638731681)",-4.907902434452179,51.68398638731681,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600014,GOLDEN HILL GRID 132/11KV S/STN,INTERSECTS,POINT (199076 202363.5),"(-4.907945771919213, 51.68398531357751)",-4.907945771919213,51.68398531357751,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600232,STEYNTON 33KV/11KV S/STN,INTERSECTS,POINT (191614 207670),"(-5.018905015598284, 51.72891493743209)",-5.018905015598284,51.72891493743209,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600232,STEYNTON 33KV/11KV S/STN,INTERSECTS,POINT (191614.75 207670),"(-5.018905015598284, 51.72891493743209)",-5.018905015598284,51.72891493743209,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600017,HAVERFORDWEST POWER STN 33KV/11KV S/STN,INTERSECTS,POINT (195730.75 215699),"(-4.96411287970782, 51.802522781166154)",-4.96411287970782,51.802522781166154,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600017,HAVERFORDWEST POWER STN 33KV/11KV S/STN,INTERSECTS,POINT (195731.75 215699),"(-4.9640983967612975, 51.80252314657574)",-4.9640983967612975,51.80252314657574,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600279,MILFORD HAVEN PRIMARY 33/11KV S/STN,INTERSECTS,POINT (190033.24300000002 206154.513),"(-5.040849687958048, 51.71471360169038)",-5.040849687958048,51.71471360169038,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600076,BRAWDY,INTERSECTS,POINT (187002.30000000002 225507.9),"(-5.096550010698049, 51.88732005319211)",-5.096550010698049,51.88732005319211,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600076,BRAWDY,INTERSECTS,POINT (187001.1 225507.89500000002),"(-5.096564519104979, 51.88731967103249)",-5.096564519104979,51.88731967103249,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600085,BROADFIELD 33KV/11KV S/STN,INTERSECTS,POINT (213141.25 203694.5),"(-4.70544962698598, 51.70079771835994)",-4.70544962698598,51.70079771835994,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600085,BROADFIELD 33KV/11KV S/STN,INTERSECTS,POINT (213142.25 203694.5),"(-4.705435173304034, 51.70079805144888)",-4.705435173304034,51.70079805144888,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600229,ST FLORENCE 33/11KV S/STN,INTERSECTS,POINT (207769 201624.25),"(-4.781949984770929, 51.680392973577405)",-4.781949984770929,51.680392973577405,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600184,NEVERN 33KV/11KV S/STN,INTERSECTS,POINT (208451.25 238947),"(-4.792782698114282, 52.01579838128937)",-4.792782698114282,52.01579838128937,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600184,NEVERN 33KV/11KV S/STN,INTERSECTS,POINT (208450.25 238947),"(-4.792797252015406, 52.015798035986606)",-4.792797252015406,52.015798035986606,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,580276,NEWCASTLE EMLYN SOUTH 33/11KV S/STN,INTERSECTS,POINT (230540.69700000001 240371.01200000002),"(-4.471938593375546, 52.035778149117704)",-4.471938593375546,52.035778149117704,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,580276,NEWCASTLE EMLYN SOUTH 33/11KV S/STN,INTERSECTS,POINT (230541.899 240371.011),"(-4.471924029234139, 52.03577845486134)",-4.471924029234139,52.03577845486134,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520209,PONTYATES 33/11KV S/STN,INTERSECTS,POINT (246414 208281.761),"(-4.226412231624408, 51.75210783405912)",-4.226412231624408,51.75210783405912,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520209,PONTYATES 33/11KV S/STN,INTERSECTS,POINT (246413 208281.75),"(-4.226426706895056, 51.75210755971663)",-4.226426706895056,51.75210755971663,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (241998.16400000002 207389.135),"(-4.289927286860834, 51.74286533902077)",-4.289927286860834,51.74286533902077,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520307,CROSS HANDS 33KV/11KV S/STN,INTERSECTS,POINT (256957.786 211719.903),"(-4.0752038930664, 51.785792127135245)",-4.0752038930664,51.785792127135245,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520307,CROSS HANDS 33KV/11KV S/STN,INTERSECTS,POINT (256948.663 211709.64500000002),"(-4.075330155106, 51.78569997334361)",-4.075330155106,51.78569997334361,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520286,KIDWELLY 33/11KV S/STN,INTERSECTS,POINT (242016.525 207376.19),"(-4.28966088917351, 51.742753626298764)",-4.28966088917351,51.742753626298764,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,590180,NANTGAREDIG 33/11KV S/STN,INTERSECTS,POINT (249221.5 220724.5),"(-4.191196580839605, 51.86466405301249)",-4.191196580839605,51.86466405301249,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,590180,NANTGAREDIG 33/11KV S/STN,INTERSECTS,POINT (249220 220724.5),"(-4.191211092553602, 51.86466378259425)",-4.191211092553602,51.86466378259425,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,590052,ABERAERON 33/11KV S/STN,INTERSECTS,POINT (245970.514 261846.037),"(-4.256918943420441, 52.23320294642883)",-4.256918943420441,52.23320294642883,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520360,SWANSEA NORTH LOCAL 33KV/11KV S/STN,INTERSECTS,POINT (264312.25 200181.75),"(-3.9641407013814844, 51.68394739914251)",-3.9641407013814844,51.68394739914251,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520360,SWANSEA NORTH LOCAL 33KV/11KV S/STN,INTERSECTS,POINT (264313.5 200181.75),"(-3.9641262454329302, 51.6839476409587)",-3.9641262454329302,51.6839476409587,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520451,AFON LAN SOLAR PARK 33kV SW STN,INTERSECTS,POINT (266310.5 201187),"(-3.935643024733633, 51.6934669533986)",-3.935643024733633,51.6934669533986,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520207,PONTARDAWE 33KV/11KV S/STN,INTERSECTS,POINT (272008.712 203783.483),"(-3.854205087197029, 51.718124928095726)",-3.854205087197029,51.718124928095726,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520207,PONTARDAWE 33KV/11KV S/STN,INTERSECTS,POINT (272019.203 203775.44700000001),"(-3.8540430003175734, 51.71805554901919)",-3.8540430003175734,51.71805554901919,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520041,TRAVELLERS REST 33/11KV S/STN,INTERSECTS,POINT (278903.446 208768.717),"(-3.7561821414843726, 51.7644569137904)",-3.7561821414843726,51.7644569137904,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520041,TRAVELLERS REST 33/11KV S/STN,INTERSECTS,POINT (278891.407 208741.223),"(-3.7563465217734637, 51.76421167178303)",-3.7563465217734637,51.76421167178303,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,590170,MANORAVON PUMPING STN. 33KV SW STN,INTERSECTS,POINT (265762.253 223955.604),"(-3.9523862556459965, 51.897924899665284)",-3.9523862556459965,51.897924899665284,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,590444,YSTRADFFIN HYDRO GENERATION 33KV SW STN,INTERSECTS,POINT (277553.75 245896),"(-3.788958515504135, 52.0978117793144)",-3.788958515504135,52.0978117793144,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550018,HIRWAUN 132/11KV S/STN,INTERSECTS,POINT (293935.75 205822.25),"(-3.537548874054413, 51.74103108763489)",-3.537548874054413,51.74103108763489,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550018,HIRWAUN 132/11KV S/STN,INTERSECTS,POINT (293939.5 205822.25),"(-3.5374909642293795, 51.741031845482)",-3.5374909642293795,51.741031845482,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550018,HIRWAUN 132/11KV S/STN,INTERSECTS,POINT (293936.5 205824),"(-3.5375350069671865, 51.74104925280073)",-3.5375350069671865,51.74104925280073,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550018,HIRWAUN 132/11KV S/STN,INTERSECTS,POINT (293938.75 205824),"(-3.537506052043188, 51.74104963172453)",-3.537506052043188,51.74104963172453,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560055,ABERPERGWM 33/11KV S/STN,INTERSECTS,POINT (286843.499 205759.698),"(-3.640198399109402, 51.739076362052906)",-3.640198399109402,51.739076362052906,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560055,ABERPERGWM 33/11KV S/STN,INTERSECTS,POINT (286844.7 205759.698),"(-3.64018392299831, 51.73907656415554)",-3.64018392299831,51.73907656415554,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550267,ABERDARE 33KV/11KV S/STN,INTERSECTS,POINT (299663.906 202603.233),"(-3.4536907586939356, 51.71315403870121)",-3.4536907586939356,51.71315403870121,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550267,ABERDARE 33KV/11KV S/STN,INTERSECTS,POINT (299667.373 202615.402),"(-3.453636341263133, 51.7132626138101)",-3.453636341263133,51.7132626138101,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550287,SWANSEA ROAD MERTHYR 33/11KV S/STN,INTERSECTS,POINT (303493.75 206846.5),"(-3.399450800170621, 51.751964677126715)",-3.399450800170621,51.751964677126715,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550287,SWANSEA ROAD MERTHYR 33/11KV S/STN,INTERSECTS,POINT (303494.5 206846.5),"(-3.399436318323362, 51.75196484960604)",-3.399436318323362,51.75196484960604,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550244,TREDEGAR 33KV/11KV S/STN,INTERSECTS,POINT (314421.9 208762.2),"(-3.241657379172959, 51.7709658428987)",-3.241657379172959,51.7709658428987,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550244,TREDEGAR 33KV/11KV S/STN,INTERSECTS,POINT (314420.7 208762.2),"(-3.241671868021191, 51.77096568981898)",-3.241671868021191,51.77096568981898,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550441,Beaufort Power Stor,INTERSECTS,POINT (314253.371 211763.075),"(-3.2448340035932994, 51.797915794358836)",-3.2448340035932994,51.797915794358836,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550182,NANTWEN 33/11KV S/STN,INTERSECTS,POINT (309368.408 200932.86800000002),"(-3.3128262294586004, 51.699787753969375)",-3.3128262294586004,51.699787753969375,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550416,BARGOED SOLAR PARK 33KV SW STN,INTERSECTS,POINT (309507.336 205505.527),"(-3.312005044620852, 51.74091583765605)",-3.312005044620852,51.74091583765605,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550422,WAUN Y POUND STOR 33KV SW STN,INTERSECTS,POINT (315719.289 210478.098),"(-3.223267932173636, 51.78658812945132)",-3.223267932173636,51.78658812945132,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,550422,WAUN Y POUND STOR 33KV SW STN,INTERSECTS,POINT (315719.832 210477.844),"(-3.2232676889497327, 51.78657914048125)",-3.2232676889497327,51.78657914048125,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,745828,ROCK FARM ESS,INTERSECTS,POINT (353189.618 274707.828),"(-2.688940062200215, 52.368400133398644)",-2.688940062200215,52.368400133398644,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,745465,HENLEY SOLAR FARM,INTERSECTS,POINT (345739.11100000003 288515.61),"(-2.8005945002830783, 52.491833774616)",-2.8005945002830783,52.491833774616,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,790001,LYDNEY 33KV/11KV,INTERSECTS,POINT (363038.267 204365.296),"(-2.5366608077647754, 51.7367656143133)",-2.5366608077647754,51.7367656143133,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (363043.578 204368.081),"(-2.5365887239862905, 51.736792917175514)",-2.5365887239862905,51.736792917175514,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,795731,YORKLEY SOLAR FARM,INTERSECTS,POINT (363290.657 204941.47),"(-2.5330726405340758, 51.7419608746649)",-2.5330726405340758,51.7419608746649,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,795644,CAMBRIDGE SOLAR POWER 33KV,INTERSECTS,POINT (375234.829 204448.554),"(-2.3600567285373653, 51.73818599655135)",-2.3600567285373653,51.73818599655135,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,795870,EFW JAVELIN PARK,INTERSECTS,POINT (379911.442 210437.943),"(-2.292674768184566, 51.79222084767532)",-2.292674768184566,51.79222084767532,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,795669,HALL FARM PV AWRE 33KV,INTERSECTS,POINT (369358.418 208290.348),"(-2.445489170173058, 51.772436967127284)",-2.445489170173058,51.772436967127284,10
