Unnamed: 0.1,Unnamed: 0,Old Ref ID,Ref ID,Record Last Updated (dd/mm/yyyy),Operator (or Applicant),Site Name,Technology Type,Storage Type,Storage Co-location REPD Ref ID,Installed Capacity (MWelec),CHP Enabled,RO Banding (ROC/MWh),FiT Tariff (p/kWh),CfD Capacity (MW),Turbine Capacity (MW),No. of Turbines,Height of Turbines (m),Mounting Type for Solar,Development Status,Development Status (short),Are they re-applying (New REPD Ref),Are they re-applying (Old REPD Ref) ,Address,County,Region,Country,Post Code,X-coordinate,Y-coordinate,Planning Authority,Planning Application Reference,Appeal Reference,Secretary of State Reference,Type of Secretary of State Intervention,Judicial Review,Offshore Wind Round,Planning Application Submitted,Planning Application Withdrawn,Planning Permission Refused,Appeal Lodged,Appeal Withdrawn,Appeal Refused,Appeal Granted,Planning Permission Granted,Secretary of State - Intervened,Secretary of State - Refusal,Secretary of State - Granted,Planning Permission Expired,Under Construction,Operational,Heat Network Ref,lonlat,In Use,lon,lat,bins2,bins3,Speed10m,Marker,Speed25m,speedCat
738,738,04037W3,3552,08/12/2003,Powergen,Rheidol Wind Farm,Wind Onshore,,,2.4,,,,,0.3,8.0,,,Operational,Operational,,,"Rheidol Wind Farm, Banc Bwa Drain, Goginan, Aberystwyth",Dyfed,Wales,Wales,SW23 3PQ,272400.0,280500.0,Ceredigion County Council,,,,,,,01/08/1991,,,,,,,06/08/1996,,,,,,06/02/1997,,"(-3.8772282090321117, 52.40758102505446)",Operational,-3.877228209032112,52.40758102505446,10,Wind Onshore,1,y-up,1,6.5 - 7
739,739,N00423W,3553,11/06/2009,Powergen /E.ON-UK,Lamonby Wind Farm,Wind Onshore,,,27.0,,,,,3.0,9.0,,,Planning Application Withdrawn,Application Withdrawn,,,"Lamonby, Penrith, Cumbria",Cumbria,North West,England,,340500.0,535500.0,Eden District Council,05/0758,,,,,,,11/06/2009,,,,,,,,,,,,,,"(-2.92502430380776, 54.71097591668537)",Withdrawn,-2.92502430380776,54.71097591668537,10,Wind Onshore,1,y-up,1,7 - 7.5
740,740,S0003W2,3554,05/08/2019,Powergen Renewables,Deucheran Hill,Wind Onshore,,,15.8,,,,,1.75,9.0,,,Operational,Operational,,,"Deucheran Hill
Nr. Muasdale",Strathclyde,Scotland,Scotland,,177000.0,643000.0,Argyll and Bute Council,99/00925/DET,,,,,,01/06/1999,,,,,,,22/05/2001,,,,,,30/11/2001,,"(-5.544010040741151, 55.62928097720908)",Operational,-5.544010040741151,55.62928097720908,10,Wind Onshore,1,y-up,1,5.5 - 6
741,741,04043W5,3556,01/04/2005,Renewable Development Company Ltd,Bryn Du,Wind Onshore,,,16.4,,,,,0.42,39.0,,,Operational,Operational,,,"Bryn Du Hills, South Of A44 At Pont Rydgaled, Powys, (LLangurig area)",Powys,Wales,Wales,,284000.0,281000.0,Powys County Council,,,,,,,24/07/2000,,,,,,,10/12/2001,,,,,,01/04/2005,,"(-3.7069605350451353, 52.41465849014156)",Operational,-3.7069605350451353,52.41465849014156,10,Wind Onshore,1,y-up,1,5.5 - 6
742,742,07089W5,3560,29/06/2011,Renewable Development Company Ltd,Corbie Shank,Wind Onshore,,,150.0,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,,,"Craik Forest, West Of A7 North Of Langholm",Dumfries and Galloway,Scotland,Scotland,,334520.0,595639.0,Scottish Government (S36),,,,,,,,29/06/2011,,,,,,,,,,,,,,"(-3.0315903511119404, 55.25056561533215)",Withdrawn,-3.0315903511119404,55.25056561533215,10,Wind Onshore,1,y-up,1,8 - 9
743,743,N00403W,3561,04/01/2010,Renewable Development Company Ltd,Mellock Hill Wind Farm,Wind Onshore,,,48.0,,,,,2.0,24.0,,,Planning Permission Refused,Application Refused,,,"Ochill Hills, nr. Crook of Devon
Perthshire",Tayside,Scotland,Scotland,,302500.0,706500.0,Perth and Kinross Council,04/02000,,,,,,01/10/2004,,20/06/2005,,,,,,,,,,,,,"(-3.57472891020106, 56.240994984855206)",Refused,-3.57472891020106,56.240994984855206,10,Wind Onshore,1,y-up,1,9 - 10
744,744,N00427W,3562,15/05/2006,Renewable Development Company Ltd,Mellock Hill Wind Farm II,Wind Onshore,,,35.0,,,,,2.0,14.0,,,Planning Application Withdrawn,Application Withdrawn,,,"Ochill Hills, nr. Crook of Devon
Perthshire",Tayside,Scotland,Scotland,,302500.0,706500.0,Perth and Kinross Council,,,,,,,,15/05/2006,,,,,,,,,,,,,,"(-3.57472891020106, 56.240994984855206)",Withdrawn,-3.57472891020106,56.240994984855206,10,Wind Onshore,1,y-up,1,9 - 10
745,745,06019W4,3563,29/06/2011,Renewable Energy Systems (RES),Debdon Farm Wind Farm,Wind Onshore,,,10.1,,,,,,,,,Planning Permission Refused,Application Refused,,,"Armstrong Estates
Near Rothbury
Northumberland",Northumberland,North East,England,,409000.0,604000.0,Northumberland County Council,A/2006/0348,,,,,,03/07/2006,,05/09/2006,,,,,,,,,,,,,"(-1.859691167028384, 55.329976075657974)",Refused,-1.859691167028384,55.32997607565797,10,Wind Onshore,1,y-up,1,8 - 9
746,746,07031W5,3564,26/09/2003,Renewable Energy Systems (RES),Black Scout Wind Farm,Wind Onshore,,,2.0,,,,,,,,,Planning Permission Refused,Application Refused,,,"The Long Causeway, Burnley Way, Burnley, Lancashire",Lancashire,North West,England,,389500.0,427500.0,Burnley Borough Council,,,,,,,24/01/2000,,25/05/2000,,,,,,,,,,,,,"(-2.1606823730641436, 53.74376983162732)",Refused,-2.160682373064144,53.74376983162732,10,Wind Onshore,1,y-up,1,6.5 - 7
747,747,N00022W,3566,06/01/2004,Renewable Energy Systems (RES),Lendrum's Bridge Wind Farm ( Extension 2),Wind Onshore,,,7.3,,,,,0.66,11.0,,,Operational,Operational,,,"Lendrum's Bridge
Murley RoadFivemiletown
County Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,65919.0,512041.0,Northern Ireland Planning Service,,,,,,,12/09/1997,,,,,,,11/05/1998,,,,,,20/12/2002,,"(-7.148895825518737, 54.393837095701)",Operational,-7.148895825518737,54.393837095701,10,Wind Onshore,1,y-up,1,6 - 6.5
748,748,N2051W2,3568,23/02/2010,Renewable Energy Systems (RES),Lendrum's Bridge Wind Farm,Wind Onshore,,,5.9,,,,,0.66,9.0,,,Operational,Operational,,,"Lendrum's Bridge
Murley Road, Fivemiletown
County Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,63672.0,512074.0,Northern Ireland Planning Service,,,,,,,12/09/1997,,,,,,,11/05/1998,,,,,,01/02/2000,,"(-7.18339769850416, 54.39265401471365)",Operational,-7.18339769850416,54.39265401471365,10,Wind Onshore,1,y-up,1,5.5 - 6
749,749,S0008W1,3569,27/06/2003,Renewable Energy Systems (RES),Gartymore Wind Farm,Wind Onshore,,,10.5,,,,,,14.0,,,Planning Permission Refused,Application Refused,,,Gartymore Estate,Highland,Scotland,Scotland,,298800.0,915500.0,Highland Council,,,,,,,19/10/1995,,19/07/1999,,,,,,,,,,,,,"(-3.7194342951245694, 58.116856993629995)",Refused,-3.71943429512457,58.11685699363,10,Wind Onshore,1,y-up,1,Over 10
750,750,S0043W3,3570,12/09/2013,Renewable Energy Systems (RES),Dun Law,Wind Onshore,,,17.2,,,,,0.66,26.0,,,Operational,Operational,,,"Dun Law, 5km north west of Oxton, Lammermuir Hills",Borders,Scotland,Scotland,,347069.0,657344.0,Midlothian Council,96/01130/FUL,,,,,,17/05/1996,,,,,,,31/07/1997,,,,,,21/08/2000,,"(-2.8460315652527375, 55.8064571532497)",Operational,-2.846031565252737,55.8064571532497,10,Wind Onshore,1,y-up,1,7.5 - 8
751,751,S0050W3,3573,09/10/2006,Renewable Energy Systems (RES),Meikle Carewe,Wind Onshore,,,14.0,,,,,1.0,14.0,,,Revised,Revised,4109.0,,"Rickarton Farms, Stonehaven, ",Grampian,Scotland,Scotland,,383200.0,792000.0,Aberdeenshire Council,S000295PF,,,,,,20/03/2000,,04/12/2001,,,,,,,,,,,,,"(-2.2783136864447826, 57.01881816610309)",Refused,-2.2783136864447826,57.01881816610309,10,Wind Onshore,1,y-up,1,8 - 9
752,752,S0053W3,3574,06/05/2009,Renewable Energy Systems (RES),Black Hill (Borders),Wind Onshore,,,28.6,,,,,1.3,22.0,,,Operational,Operational,,,"Longformacus
Duns
Berwickshire",Borders,Scotland,Scotland,,373000.0,656300.0,Scottish Borders Council,01/00058/FUL,,,,,,22/01/2001,,,,,,,02/07/2001,,,,,01/05/2006,14/02/2007,,"(-2.4322436910170286, 55.799227912476894)",Operational,-2.4322436910170286,55.799227912476894,10,Wind Onshore,1,y-up,1,7.5 - 8
753,753,N00071W,3575,23/02/2010,Renewable Energy Systems (RES) / BP Energy,Altahullion,Wind Onshore,,,26.0,,,,,1.3,20.0,,,Operational,Operational,,,"Alta Hullion Drum
Dun Given
Co. Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,,77906.0,574708.0,Northern Ireland Planning Service,,,,,,,01/06/2001,,,,,,,01/10/2001,,,,,,01/05/2003,,"(-7.034105755486409, 54.96257893374783)",Operational,-7.034105755486409,54.96257893374783,10,Wind Onshore,1,y-up,1,8 - 9
754,754,EN00373,3578,21/09/2009,Renewable Energy Systems (RES),Four Burrows Wind Farm,Wind Onshore,,,4.5,,,,,0.3,15.0,,,Operational,Operational,,,"Blackwater, Truro, Cornwall",Cornwall,South West,England,,176615.0,47930.0,Cornwall Council,PA14/1456/94,,,,,,22/11/1994,,,,,,,09/03/1995,,,,,,01/03/1998,,"(-5.1373614562746885, 50.28894301738888)",Operational,-5.1373614562746885,50.28894301738888,10,Wind Onshore,1,y-up,1,6.5 - 7
755,755,N00241W,3579,12/09/2013,Renewable Energy Systems (RES),Dun Law Extension,Wind Onshore,,,29.8,,,,,0.85,35.0,,,Operational,Operational,,,Dun Law (between Fala and Carfraemill 20 miles S-E of Edinburgh,Borders,Scotland,Scotland,,347276.0,655153.0,Scottish Borders Council,,,,,,,27/04/2005,,,,,,,16/01/2006,,,,,01/05/2009,20/09/2009,,"(-2.842304376517719, 55.78679587978674)",Operational,-2.842304376517719,55.78679587978674,10,Wind Onshore,1,y-up,1,6 - 6.5
756,756,N00421W,3581,06/06/2011,RWE npower,Lochelbank Wind Farm II,Wind Onshore,,,9.6,,,,,0.8,12.0,,,Operational,Operational,,,"North of Glenfarg, Perth, Tayside",Tayside,Scotland,Scotland,PH2 9QQ,311440.0,713477.0,Perth and Kinross Council,4505/00752,P/PPA/340/491,,,,,25/04/2005,,01/12/2005,,,,15/08/2007,15/08/2007,,,,,01/08/2010,25/05/2011,,"(-3.432879138325294, 56.30541008555069)",Operational,-3.432879138325294,56.30541008555069,10,Wind Onshore,1,y-up,1,8 - 9
757,757,C0354,3582,30/10/2018,RWE Npower Renewables,Brechfa Forest East Wind Farm,Wind Onshore,,,36.0,,,,,3.0,12.0,,,Abandoned,Abandoned,,,Forestry Commission Wales Land and Agricultural Land South of Rhydcymerau (B4337) and North of Abergorlech (B4310),Dyfed,Wales,Wales,,257354.0,236610.0,Carmarthenshire County Council,E/24195,,,,,,07/01/2011,,,,,,,17/12/2013,,,,,,,,"(-4.07975843726107, 52.00953795946198)",Granted,-4.07975843726107,52.00953795946198,10,Wind Onshore,1,y-up,1,6 - 6.5
758,758,N00258W,3583,28/04/2010,Scottish and Southern Energy (SSE),Harrow's Law,Wind Onshore,,,111.0,,,,,3.0,37.0,,,Revised,Revised,2725.0,,"OS ref NT0553

No address for this project",Strathclyde,Scotland,Scotland,,305000.0,653000.0,Scottish Government (S36),,,,,,,,28/04/2010,,,,,,,,,,,,,,"(-3.5154793910532587, 55.76099192430316)",Withdrawn,-3.5154793910532587,55.76099192430316,10,Wind Onshore,1,y-up,1,8 - 9
759,759,N00061W,3584,11/08/2004,Scottish Power Renewables,Ardeer,Wind Onshore,,,22.0,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,,,"Stevenston, Ayrshire",Strathclyde,Scotland,Scotland,,227500.0,642500.0,North Ayrshire Council,N/01/00766/PP,,,,,,,11/08/2004,,,,,,,,,,,,,,"(-4.742663983056675, 55.645336104342036)",Withdrawn,-4.742663983056675,55.64533610434204,10,Wind Onshore,1,y-up,1,6.5 - 7
760,760,N00062W,3585,27/07/2004,Scottish Power Renewables,Cruach Mhor,Wind Onshore,,,33.3,,,,,0.95,35.0,,,Operational,Operational,,,"Cruach Mhor, Cowal, Glen Dareul, Agyll, Bute",Strathclyde,Scotland,Scotland,,203500.0,687400.0,Argyll and Bute Council,01/01553/DET,,,,,,18/09/2001,,,,,,,06/06/2002,,,,,,31/01/2004,,"(-5.155930389142329, 56.03904290768617)",Operational,-5.155930389142329,56.03904290768617,10,Wind Onshore,1,y-up,1,6.5 - 7
761,761,C1832,3586,12/01/2021,ScottishPower Renewables UK Limited,Euchanhead Wind Farm,Wind Onshore,,7775,126.0,No,,,,6.0,21.0,230.0,,Planning Application Submitted,Application Submitted,,,Near Sanquhar,Strathclyde,Scotland,Scotland,ML11,266343.0,604138.0,Scottish Government (S36), ECU00002141,,,,,,30/11/2020,,,,,,,,,,,,,,,"(-4.107500291253274, 55.313112695036544)",Not Yet,-4.107500291253274,55.313112695036544,10,Wind Onshore,1,y-up,1,8 - 9
762,762,AA086,3587,24/11/2015,Scottish Power Renewables,Lenchwick,Wind Onshore,,,11.5,,,,,2.3,5.0,,,Planning Permission Refused,Application Refused,,,"Land East of Bishampton Bank, Sheriffs Lench",Hereford and Worcester,West Midlands,England,,401493.0,249760.0,Wychavon District Council,10/01074,,,,,,04/05/2010,,31/01/2011,,,,,,,,,,,,,"(-1.9795975937369157, 52.14612692901476)",Refused,-1.979597593736916,52.14612692901476,10,Wind Onshore,1,y-up,1,6 - 6.5
763,763,AA079,3589,08/10/2013,Severn Trent Water,Roundhill Sewage Works Wind Turbines,Wind Onshore,,,6.8,,,,,3.4,2.0,,,Appeal Refused,Application Refused,,,"Roundhill Sewage Farm, Whittington Hall Lane, Kinver, Stourbridge, West Midlands",Staffordshire,West Midlands,England,DY7 6PH,387627.0,283802.0,Wyre Forest District Council,10/0232/LPAC,11/00019/REF,,,,,22/04/2010,,09/06/2010,,,01/09/2011,,,,,,,,,,"(-2.183493432118176, 52.45203148583586)",Refused,-2.183493432118176,52.45203148583586,10,Wind Onshore,1,y-up,1,5.5 - 6
764,764,04056W4,3592,26/04/2010,Tegni,Wern Ddu Wind Farm,Wind Onshore,,,9.2,,,,,2.3,4.0,,,Operational,Operational,,,"NW Corwen, Gwyddelwern, Corwen, Denbighshire",Clwyd,Wales,Wales,,305800.0,348500.0,Denbighshire County Council,6/2004/278/PS,,,,,,23/04/2004,,26/01/2005,,,,,,,,,,01/11/2009,01/03/2010,,"(-3.4059316995505142, 53.02546825185769)",Operational,-3.4059316995505142,53.02546825185769,10,Wind Onshore,1,y-up,1,Under 5.5
765,765,S0011W1,3593,11/04/2011,Trigen,"Hagshaw Hill (S15) Wind Farm, Lanarkshire",Wind Onshore,,,7.8,,,,,0.6,13.0,,,Operational,Operational,,,The site lies 4km west of Douglas,Strathclyde,Scotland,Scotland,,278965.0,630750.0,South Lanarkshire Council,,,,,,,13/05/1994,,,,,,,02/11/1994,,,,,,01/11/1995,,"(-3.92032525058706, 55.555369862682696)",Operational,-3.92032525058706,55.555369862682696,10,Wind Onshore,1,y-up,1,8 - 9
766,766,A0245,3594,15/03/2012,Vento Ludens,Muirake,Wind Onshore,,,4.6,,,,,2.3,2.0,,,Operational,Operational,,,"Cornhill, Banff, Grampian. AB45 2BQ",Grampian,Scotland,Scotland,,356817.0,858161.0,Aberdeenshire Council,APP/2009/3565,,,,,,02/11/2009,,,,,,,08/09/2010,,,,,,13/12/2011,,"(-2.724395438555094, 57.611359933502335)",Operational,-2.724395438555094,57.611359933502335,10,Wind Onshore,1,y-up,1,6 - 6.5
767,767,N00371W,3597,16/04/2008,West Coast Energy,Nutberry,Wind Onshore,,,60.0,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,,,6km NE of Coalburn,Strathclyde,Scotland,Scotland,,274500.0,633500.0,Scottish Government (S36),CL/05/0667,,,,,,,16/04/2008,,,,,,,,,,,,,,"(-3.992311921849207, 55.57893529711724)",Withdrawn,-3.992311921849207,55.57893529711724,10,Wind Onshore,1,y-up,1,7 - 7.5
768,768,EN00353,3598,10/05/2016,West Coast Energy /Falck Renewables,Millennium Extension,Wind Onshore,,,10.0,,,,,2.5,4.0,125.0,,Operational,Operational,,,"Millennium Windfarm
on The Achlain and Invergarry amd Aberchalder Estates
Glengarry Invergarry
Inverness-Shire",Highland,Scotland,Scotland,,225200.0,810300.0,Highland Council,,,,,,,10/03/2007,,,,,,,12/01/2008,,,,,13/01/2008,01/12/2008,,"(-4.891170685923515, 57.15020001193859)",Operational,-4.891170685923515,57.15020001193859,10,Wind Onshore,1,y-up,1,Under 5.5
769,769,N00125W,3599,08/10/2013,Wind Developments,Carricknabrattoge,Wind Onshore,,,12.1,,,,,1.1,11.0,,,Planning Application Withdrawn,Application Withdrawn,,,"Carrowmaculla, Eshmeen & Tully, Lisnaskea, Fermanagh",Co. Fermanagh,Northern Ireland,Northern Ireland,,33764.0,521579.0,Northern Ireland Planning Service,L/2002/1183/F,,,,,,,08/10/2013,,,,,,,,,,,,,,"(-7.653547188597171, 54.45704887389085)",Withdrawn,-7.653547188597171,54.45704887389085,10,Wind Onshore,1,y-up,1,6 - 6.5
770,770,B1042,3600,27/09/2018,Wind NI Ltd,Ballykeel Wind Farm,Wind Onshore,,,16.1,,,,,2.3,7.0,,,Planning Permission Granted,Awaiting Construction,,,Larne,Co. Antrim,Northern Ireland,Northern Ireland,,154000.0,557000.0,Northern Ireland Planning Service,F/2013/0244/F,,,,29/06/2017,,19/12/2013,,,,,,,13/12/2016,,,,,,,,"(-5.833469734715314, 54.84717987964515)",Granted,-5.833469734715314,54.84717987964515,10,Wind Onshore,1,y-up,1,5.5 - 6
771,771,AA033,3601,09/08/2011,Wind Prospect,King's Street,Wind Onshore,,,12.0,,,,,2.0,6.0,,,Planning Permission Refused,Application Refused,,,"King's Street, Brineton, Staffordshire.",Staffordshire,West Midlands,England,,381531.0,315066.0,South Staffordshire Council,10/00963/FUL,,,,,,13/12/2010,,06/04/2011,,,,,,,,,,,,,"(-2.2749490375932737, 52.73291156968289)",Refused,-2.2749490375932737,52.73291156968289,10,Wind Onshore,1,y-up,1,5.5 - 6
772,772,N00333W,3602,18/12/2014,EDF/China General Nuclear Power Corporation,Rusholme Wind Farm,Wind Onshore,,,24.0,,,,,2.0,12.0,,,Operational,Operational,,,"Newland Wind Farm, Land at Pease Farm, Rushmere Grange, Newland",North Yorkshire,Yorkshire and Humber,England,,469500.0,426500.0,Selby District Council,8/26/62/PA,,,,,,02/07/2004,,,,,,,16/10/2006,,,,,01/08/2010,04/10/2010,,"(-0.9480233954943676, 53.730274955005605)",Operational,-0.9480233954943676,53.730274955005605,10,Wind Onshore,1,y-up,1,5.5 - 6
773,773,01007W5,3603,01/11/2005,Wind Prospect,Darcey Lode,Wind Onshore,,,2.0,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,,,"Sears Farm, Manea, Cambridgeshire",Cambridgeshire,Eastern,England,,549300.0,294300.0,Fenland District Council,DARCEY LODE F/99/0411/F,,,,,,,01/11/2005,,,,,,,,,,,,,,"(0.19931915627068017, 52.52612034311882)",Withdrawn,0.1993191562706801,52.52612034311882,10,Wind Onshore,1,y-up,1,5.5 - 6
774,774,01008W5,3604,24/04/2006,Wind Prospect,Honey Hill,Wind Onshore,,,2.0,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,,,"Honey Hill Farm, Chatteris, Cambridgeshire",Cambridgeshire,Eastern,England,,545000.0,287900.0,Fenland District Council,F/99/0412/f,,,,,,,24/04/2006,,,,,,,,,,,,,,"(0.13319840564921234, 52.469785001766574)",Withdrawn,0.1331984056492123,52.469785001766574,10,Wind Onshore,1,y-up,1,5.5 - 6
775,775,N00247W,3605,21/05/2010,Wind Prospect,Longpark,Wind Onshore,,,38.0,,,,,2.0,19.0,,,Operational,Operational,,,Stow,Borders,Scotland,Scotland,,348050.0,642050.0,Scottish Borders Council,04/00317/FUL,P/PPA/140/251,,,,,16/02/2004,,31/08/2005,,,,,,,,,,01/06/2009,01/09/2009,,"(-2.8274693854793163, 55.669160695264644)",Operational,-2.8274693854793163,55.66916069526464,10,Wind Onshore,1,y-up,1,7.5 - 8
776,776,N00284W,3606,06/05/2009,Wind Prospect,Walkway,Wind Onshore,,,14.0,,,,,2.0,7.0,,,Operational,Operational,,,Sedgefield,County Durham,North East,England,,439000.0,530000.0,Durham County Council,,,,,,,01/11/2004,,,,,,,20/02/2005,,,,,,15/05/2008,,"(-1.396905880462342, 54.663580934538246)",Operational,-1.396905880462342,54.663580934538246,10,Wind Onshore,1,y-up,1,6 - 6.5
777,777,01006W5,3607,11/04/2011,Wind Prospect / TXU,Coldham,Wind Onshore,,,16.0,,,,,2.0,8.0,,,Operational,Operational,,,"Cws Coldham Estate, March, Cambridgeshire",Cambridgeshire,Eastern,England,,542000.0,302000.0,Fenland District Council,F/99/0410/F,,,,,,02/08/1999,,,,,,,07/10/2004,,,,,,01/11/2005,,"(0.0950879931374957, 52.59724548314142)",Operational,0.0950879931374957,52.59724548314142,10,Wind Onshore,1,y-up,1,5.5 - 6
778,778,N00280W,3608,04/12/2017,Wind Prospect Developments,Red Tile,Wind Onshore,,,24.0,,,,,2.0,12.0,,,Operational,Operational,,,"Land Adjacent to Broadpool Farm
High Fen Straight Drove
Warboys
Huntingdon",Cambridgeshire,Eastern,England,,534086.0,283221.0,Huntingdonshire District Council,0302827FUL,,,,,,15/10/2003,,,,,,,07/02/2005,,,,,01/05/2006,01/12/2006,,"(-0.029242926238852947, 52.43053272180982)",Operational,-0.0292429262388529,52.43053272180982,10,Wind Onshore,1,y-up,1,5.5 - 6
779,779,B0240,3609,04/12/2017,Wind Prospect Developments,Deeping St Nicholas Wind Farm,Wind Onshore,,,16.4,,,,,2.0,8.0,,,Operational,Operational,,,"Vine House Farm Worths Farm and Porters Farm, Deeping St Nicholas",Lincolnshire,East Midlands,England,,519905.0,316471.0,South Holland District Council,H03-0161-02,APP/A2525/A/02/1099738,,,,,11/02/2002,,13/09/2002,,,,18/05/2003,18/05/2003,,,,,,01/08/2006,,"(-0.2256835081108528, 52.73259200110068)",Operational,-0.2256835081108528,52.73259200110068,10,Wind Onshore,1,y-up,1,5.5 - 6
780,780,IF1247,3610,21/05/2013,Wind Prospect Developments,Mount Lothian Wind Farm,Wind Onshore,,,20.7,,,,,2.3,9.0,,,Revised,Revised,4401.0,,Moss Penicuik,Lothian,Scotland,Scotland,,326843.0,655899.0,Midlothian Council,13/00063/DPP,,,,,,30/01/2013,17/05/2013,,,,,,,,,,,,,,"(-3.168263576597995, 55.790833270070145)",Withdrawn,-3.168263576597995,55.79083327007015,10,Wind Onshore,1,y-up,1,6.5 - 7
781,781,07126W3,3611,23/06/2009,Windprospect,Lowca Wind Farm,Wind Onshore,,,4.7,,,,,0.67,7.0,,,Operational,Operational,,,"Lowca
Near Workington
Cumbria",Cumbria,North West,England,,298600.0,523600.0,Copeland Borough Council,4/98/0486,,,,,,26/06/1998,,14/10/1998,,,,19/03/1999,19/03/1999,,,,,,01/04/2000,,"(-3.5710105424923126, 54.59736842322585)",Operational,-3.5710105424923126,54.59736842322585,10,Wind Onshore,1,y-up,1,6.5 - 7
782,782,07128W3,3612,23/06/2009,Windprospect,Drigg Wind Cluster,Wind Onshore,,,3.0,,,,,,5.0,,,Appeal Refused,Application Refused,,,"Land adjacent to Shore Road
Drigg
Seascale
Cumbria",Cumbria,North West,England,,305500.0,498900.0,Copeland Borough Council,4/96/0560,,,,,,29/07/1996,,07/11/1996,,,30/12/1997,,,,,,,,,,"(-3.4563401760493084, 54.37680256596909)",Refused,-3.4563401760493084,54.37680256596909,10,Wind Onshore,1,y-up,1,5.5 - 6
783,783,EN00233,3613,06/06/2011,Windprospect,Fairfield Farm,Wind Onshore,,,6.5,,,,,1.3,5.0,,,Operational,Operational,3615.0,3493,"Fairfield Farm, Pica, Distington",Cumbria,North West,England,,301826.0,521459.0,Copeland Borough Council,4/2006/2684,,,,,,29/09/2006,,04/04/2007,,,,20/05/2008,20/05/2008,,,,,01/08/2010,02/03/2011,,"(-3.520380833409292, 54.578772216952636)",Operational,-3.520380833409292,54.57877221695264,10,Wind Onshore,1,y-up,1,7 - 7.5
784,784,N00001W,3614,11/04/2011,Windprospect,Haverigg Repowering (Haverigg II),Wind Onshore,,,1.2,,,,,0.22,5.0,,,Operational,Operational,,,Kirksanton Airfield Part of Hemplands Farm Haverigg Millom Cumbria,Cumbria,North West,England,,313700.0,479500.0,Copeland Borough Council,4/02/0505/0,,,,,,29/04/2002,,,,,,,15/08/2002,,,,,,01/05/2004,,"(-3.3245331577353623, 54.203954257706044)",Operational,-3.3245331577353623,54.203954257706044,10,Wind Onshore,1,y-up,1,6.5 - 7
785,785,N00426W,3615,23/06/2009,Windprospect,Fairfield Farm ,Wind Onshore,,,7.8,,,,,,6.0,,,Planning Application Withdrawn,Application Withdrawn,,3613,"Pica, Whitehaven",Cumbria,North West,England,,301500.0,521500.0,Copeland Borough Council,4/05/2738/0FI,,,,,,,23/06/2009,,,,,,,,,,,,,,"(-3.525436215324601, 54.57907708360985)",Withdrawn,-3.525436215324601,54.57907708360985,10,Wind Onshore,1,y-up,1,7 - 7.5
786,786,A0365,3616,07/04/2011,Private Developer,Auchenten,Wind Onshore,,,2.4,,,,,0.8,3.0,,,Appeal Refused,Application Refused,,,"Hatton, Peterhead, Aberdeenshire. AB42 0QS",Grampian,Scotland,Scotland,,404112.0,835283.0,Aberdeenshire Council,APP/2009/3610,PPA-110-2074,,,,,05/11/2009,,08/10/2010,,,10/03/2011,,,,,,,,,,"(-1.9332107379023744, 57.407917904435834)",Refused,-1.9332107379023744,57.40791790443584,10,Wind Onshore,1,y-up,1,7 - 7.5
787,787,C2808,3617,02/06/2014,Babworth Estate,Babworth Estate,Wind Onshore,,,1.0,,,,,0.5,2.0,,,Planning Permission Refused,Application Refused,,,Smeath Road Retford Nottinghamshire,Nottinghamshire,East Midlands,England,,471060.0,383584.0,Bassetlaw District Council,14/00237/FUL,,,,,,13/03/2014,,08/05/2014,,,,,,,,,,,,,"(-0.93411136087328, 53.344388524002184)",Refused,-0.93411136087328,53.34438852400218,10,Wind Onshore,1,y-up,1,Under 5.5
788,788,B1325,3619,03/04/2018,Octopus Investments/Blue Energy,Beinneun Windfarm Extension,Wind Onshore,,,23.8,,,,,3.4,7.0,136.0,,Operational,Operational,,,8km west of Invergarry,Highland,Scotland,Scotland,,220442.0,804419.0,Scottish Government (S36),EC00002095,,,,,,14/10/2014,,,,,,,02/06/2015,,,,02/06/2018,15/07/2015,16/02/2017,,"(-4.965481047078889, 57.095605803530056)",Operational,-4.965481047078889,57.095605803530056,10,Wind Onshore,1,y-up,1,8 - 9
789,789,AA504,3620,30/01/2014,Bidwells,Bodinfinnoch Wind Farm,Wind Onshore,,,13.8,,,,,2.3,6.0,,,Appeal Refused,Application Refused,,,"Bodinfinnoch Farm, Keith, Moray",Grampian,Scotland,Scotland,,339685.0,849303.0,Moray Council,11/01509/APP,,,,,,08/09/2011,,07/12/2012,,,21/11/2013,,,,,,,,,,"(-3.008879127941832, 57.52983766897878)",Refused,-3.008879127941832,57.52983766897878,10,Wind Onshore,1,y-up,1,6 - 6.5
